fsq_id,categories,chains,closed_bucket,distance,link,name,timezone,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.formatted_address,location.locality,location.postcode,location.region,location.cross_street,location.address_extended,related_places.children,geocodes.drop_off.latitude,geocodes.drop_off.longitude,geocodes.front_door.latitude,geocodes.front_door.longitude,station_id,related_places.parent.fsq_id,related_places.parent.categories,related_places.parent.name
4c405e7a520fa593a3e6c7ac,Diner,[],LikelyOpen,348,/v3/places/4c405e7a520fa593a3e6c7ac,Maple Leaf Pancake House,America/Toronto,43.257771,-79.923534,43.257771,-79.923534,1520 Main St W,CA,"1520 Main St W, Hamilton ON L8S 1E3",Hamilton,L8S 1E3,ON,,,,,,,,hub_540,,,
4b6b5d23f964a520a7032ce3,Pub,[],LikelyOpen,547,/v3/places/4b6b5d23f964a520a7032ce3,Phoenix Bar & Grill,America/Toronto,43.262878,-79.921158,43.262878,-79.921158,1280 Main St W,CA,"1280 Main St W (in The Refectory), Hamilton ON L8S 4L8",Hamilton,L8S 4L8,ON,in The Refectory,,,,,,,hub_540,,,
4ba9734cf964a520f3273ae3,Chinese Restaurant,[],VeryLikelyOpen,315,/v3/places/4ba9734cf964a520f3273ae3,Tally Ho Restaurants,America/Toronto,43.257728,-79.924083,43.257728,-79.924083,1536 Main St W,CA,"1536 Main St W, Hamilton ON L8S 1E4",Hamilton,L8S 1E4,ON,,,,,,,,hub_540,,,
4bb832a87421a5937ca4c140,Pizzeria,"[{'id': 'd5737460-d890-0132-61d3-7a163eb2a6fc', 'name': 'Boston Pizza'}]",VeryLikelyOpen,308,/v3/places/4bb832a87421a5937ca4c140,Boston Pizza,America/Toronto,43.257231,-79.927615,43.257231,-79.927615,1563 Main St W,CA,"1563 Main St W (Cottrill St.), Hamilton ON L8S 1E6",Hamilton,L8S 1E6,ON,Cottrill St.,Cottrill St,,,,,,hub_540,,,
59035559061b51746eba7df9,Brewery,[],VeryLikelyOpen,546,/v3/places/59035559061b51746eba7df9,Grain & Grit Beer Co,America/Toronto,43.256697,-79.931604,43.256697,-79.931604,11 Ewen Rd,CA,"11 Ewen Rd, Hamilton ON L8S 3C3",Hamilton,L8S 3C3,ON,,,,,,,,hub_540,,,
4c09958fbbc676b0527f48d5,Sushi Restaurant,[],VeryLikelyOpen,461,/v3/places/4c09958fbbc676b0527f48d5,Joya Restaurant,America/Toronto,43.257727,-79.931316,43.257727,-79.931316,1630 Main St W,CA,"1630 Main St W, Hamilton ON L8S 1G3",Hamilton,L8S 1G3,ON,,,,,,,,hub_540,,,
4b5e2832f964a520d88029e3,Grocery Store,[],VeryLikelyOpen,542,/v3/places/4b5e2832f964a520d88029e3,Fortinos,America/Toronto,43.255351,-79.928778,43.255351,-79.928778,1579 Main St W,CA,"1579 Main St W, Hamilton ON L8S 1E6",Hamilton,L8S 1E6,ON,,,"[{'fsq_id': '5a6b35a52347246ed499afad', 'categories': [{'id': 17043, 'name': 'Clothing Store', 'short_name': 'Apparel', 'plural_name': 'Clothing Stores', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_', 'suffix': '.png'}}], 'name': 'Joe Fresh'}, {'fsq_id': '5f2b00c7d4e6993618cd75f2', 'categories': [{'id': 17101, 'name': 'Garden Center', 'short_name': 'Garden Center', 'plural_name': 'Garden Centers', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gardencenter_', 'suffix': '.png'}}], 'name': 'PC Garden'}]",,,,,hub_540,,,
592b4be6f62e0970ebc5e692,Brewery,[],VeryLikelyOpen,662,/v3/places/592b4be6f62e0970ebc5e692,Fairweather Brewing Co,America/Toronto,43.255234,-79.931726,43.255234,-79.931726,5 Ofield Rd,CA,"5 Ofield Rd, Hamilton ON L8S 2M4",Hamilton,L8S 2M4,ON,,,,43.255446,-79.931759,,,hub_540,,,
4dbd4fd5107ff2aa48bfc7db,"Cafe, Coffee, and Tea House","[{'id': 'd5719cc0-d890-0132-61d3-7a163eb2a6fc', 'name': 'Tim Hortons'}]",VeryLikelyOpen,418,/v3/places/4dbd4fd5107ff2aa48bfc7db,Tim Hortons,America/Toronto,43.257379,-79.922818,43.257379,-79.922818,1445 Main St W,CA,"1445 Main St W (McMaster University), Hamilton ON L8S 1C8",Hamilton,L8S 1C8,ON,McMaster University,,,,,,,hub_540,,,
4bbd019ca0a0c9b6891a1b0f,Burger Joint,"[{'id': 'ab4ae740-d68a-012e-5619-003048cad9da', 'name': ""Wendy's""}]",VeryLikelyOpen,366,/v3/places/4bbd019ca0a0c9b6891a1b0f,Wendy's,America/Toronto,43.257206,-79.929074,43.257176,-79.929043,1585 Main St W,CA,"1585 Main St W, Hamilton ON L8S 1E6",Hamilton,L8S 1E6,ON,,,,43.257221,-79.92902,43.257206,-79.929074,hub_540,,,
4c05f704517d0f475957f515,Diner,[],LikelyOpen,119,/v3/places/4c05f704517d0f475957f515,West End Restaurant,America/Toronto,43.253115,-79.921535,43.253115,-79.921535,151 Emerson St,CA,"151 Emerson St, Hamilton ON L8S 2Y1",Hamilton,L8S 2Y1,ON,,,,,,,,hub_545,,,
4fd4125ae4b0784189e797de,Coffee Shop,"[{'id': 'ab4c54c0-d68a-012e-5619-003048cad9da', 'name': 'Starbucks'}]",VeryLikelyOpen,627,/v3/places/4fd4125ae4b0784189e797de,Starbucks,America/Toronto,43.25759,-79.919376,43.25759,-79.919376,1341 Main St W,CA,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Emerson St,,,,,,,hub_545,,,
4b5e2832f964a520d88029e3,Grocery Store,[],VeryLikelyOpen,644,/v3/places/4b5e2832f964a520d88029e3,Fortinos,America/Toronto,43.255351,-79.928778,43.255351,-79.928778,1579 Main St W,CA,"1579 Main St W, Hamilton ON L8S 1E6",Hamilton,L8S 1E6,ON,,,"[{'fsq_id': '5a6b35a52347246ed499afad', 'categories': [{'id': 17043, 'name': 'Clothing Store', 'short_name': 'Apparel', 'plural_name': 'Clothing Stores', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_', 'suffix': '.png'}}], 'name': 'Joe Fresh'}, {'fsq_id': '5f2b00c7d4e6993618cd75f2', 'categories': [{'id': 17101, 'name': 'Garden Center', 'short_name': 'Garden Center', 'plural_name': 'Garden Centers', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gardencenter_', 'suffix': '.png'}}], 'name': 'PC Garden'}]",,,,,hub_545,,,
52d077b2498e7b98e9c9ad26,Burger Joint,[],VeryLikelyOpen,686,/v3/places/52d077b2498e7b98e9c9ad26,Pinks Burgers,America/Toronto,43.257574,-79.918863,43.257574,-79.918863,1335 Main St W,CA,"1335 Main St W, Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,,,,,,,,hub_545,,,
4c405e7a520fa593a3e6c7ac,Diner,[],LikelyOpen,618,/v3/places/4c405e7a520fa593a3e6c7ac,Maple Leaf Pancake House,America/Toronto,43.257771,-79.923534,43.257771,-79.923534,1520 Main St W,CA,"1520 Main St W, Hamilton ON L8S 1E3",Hamilton,L8S 1E3,ON,,,,,,,,hub_545,,,
592b4be6f62e0970ebc5e692,Brewery,[],VeryLikelyOpen,849,/v3/places/592b4be6f62e0970ebc5e692,Fairweather Brewing Co,America/Toronto,43.255234,-79.931726,43.255234,-79.931726,5 Ofield Rd,CA,"5 Ofield Rd, Hamilton ON L8S 2M4",Hamilton,L8S 2M4,ON,,,,43.255446,-79.931759,,,hub_545,,,
4bd3175477b29c74a2e18f82,Fast Food Restaurant,"[{'id': 'ab4bee40-d68a-012e-5619-003048cad9da', 'name': 'Subway'}]",VeryLikelyOpen,660,/v3/places/4bd3175477b29c74a2e18f82,Subway,America/Toronto,43.257574,-79.918863,43.257574,-79.918863,1331 Main St W,CA,"1331 Main St W (at Broadway Ave.), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Broadway Ave.,Unit 3,,,,,,hub_545,,,
51f54525498eb8f40fa9f320,Stadium,[],LikelyOpen,470,/v3/places/51f54525498eb8f40fa9f320,Wayne Gretsky Arena,America/Toronto,43.249727,-79.91762,,,254 N Park St,CA,"254 N Park St, Brantford ON N3R 4L1",Brantford,N3R 4L1,ON,,,,,,,,hub_545,,,
4dbd4fd5107ff2aa48bfc7db,"Cafe, Coffee, and Tea House","[{'id': 'd5719cc0-d890-0132-61d3-7a163eb2a6fc', 'name': 'Tim Hortons'}]",VeryLikelyOpen,580,/v3/places/4dbd4fd5107ff2aa48bfc7db,Tim Hortons,America/Toronto,43.257379,-79.922818,43.257379,-79.922818,1445 Main St W,CA,"1445 Main St W (McMaster University), Hamilton ON L8S 1C8",Hamilton,L8S 1C8,ON,McMaster University,,,,,,,hub_545,,,
500da4b5e4b0ba42c31a5835,Drugstore,"[{'id': 'd576a280-d890-0132-61d3-7a163eb2a6fc', 'name': 'Shoppers Drug Mart'}]",LikelyOpen,630,/v3/places/500da4b5e4b0ba42c31a5835,Shoppers Drug Mart,America/Toronto,43.25759,-79.919376,43.25759,-79.919376,1341 Main St W,CA,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",Hamilton,L8S 1C6,ON,at Emerson St,,,,,,,hub_545,,,
534c6197498e2a0a588f0226,American Restaurant,[],VeryLikelyOpen,62,/v3/places/534c6197498e2a0a588f0226,Aberdeen Tavern,America/Toronto,43.251479,-79.893532,43.251479,-79.893532,432 Aberdeen Ave,CA,"432 Aberdeen Ave (Dundurn Street), Hamilton ON L8P 2S2",Hamilton,L8P 2S2,ON,Dundurn Street,,,,,,,hub_557,,,
4e4d0cfcd164e69742d2c95a,Bakery,[],VeryLikelyOpen,79,/v3/places/4e4d0cfcd164e69742d2c95a,Cake and Loaf Bakery,America/Toronto,43.251924,-79.892124,43.251924,-79.892124,321 Dundurn St S,CA,"321 Dundurn St S (Dundurn Street South), Hamilton ON L8P 2M5",Hamilton,L8P 2M5,ON,Dundurn Street South,,,43.252018,-79.892341,,,hub_557,,,
4ba038fbf964a520736237e3,Liquor Store,[],LikelyOpen,378,/v3/places/4ba038fbf964a520736237e3,Lcbo,America/Toronto,43.254583,-79.890998,43.254583,-79.890998,233 Dundurn St S,CA,"233 Dundurn St S (at Charlton Ave W), Hamilton ON L8P 4K8",Hamilton,L8P 4K8,ON,at Charlton Ave W,,,43.254661,-79.891172,,,hub_557,,,
4c6da40ea437224b65aa2db1,Bakery,[],VeryLikelyOpen,480,/v3/places/4c6da40ea437224b65aa2db1,Earth to Table Bread Bar,America/Toronto,43.252827,-79.886945,43.252827,-79.886945,258 Locke St S,CA,"258 Locke St S (Herkimer St.), Hamilton ON L8P 4B9",Hamilton,L8P 4B9,ON,Herkimer St.,,,43.252761,-79.886784,,,hub_557,,,
5a63671797cf5a4b8c7829b5,Bagel Shop,[],VeryLikelyOpen,530,/v3/places/5a63671797cf5a4b8c7829b5,Donut Monster,America/Toronto,43.253231,-79.886782,43.253231,-79.886782,246 Locke St S,CA,"246 Locke St S, Hamilton ON L8P 4B9",Hamilton,L8P 4B9,ON,,,,,,,,hub_557,,,
5336b602498ed6460f95d49d,Café,[],Unsure,648,/v3/places/5336b602498ed6460f95d49d,Brown Dog Coffee Shop,America/Toronto,43.254479,-79.885834,43.254479,-79.885834,211 Locke St S,CA,"211 Locke St S, Hamilton ON L8P 4B6",Hamilton,L8P 4B6,ON,,,,43.254559,-79.886022,,,hub_557,,,
4b0bfe6af964a520733523e3,Coffee Shop,"[{'id': 'ab4c54c0-d68a-012e-5619-003048cad9da', 'name': 'Starbucks'}]",VeryLikelyOpen,783,/v3/places/4b0bfe6af964a520733523e3,Starbucks,America/Toronto,43.256119,-79.885602,43.256119,-79.885602,158 Locke St S,CA,"158 Locke St S (at Bold St), Hamilton ON L8P 4A9",Hamilton,L8P 4A9,ON,at Bold St,,,43.256089,-79.885353,,,hub_557,,,
57530d76498e98ca0bbe7738,Soup Spot,[],VeryLikelyOpen,721,/v3/places/57530d76498e98ca0bbe7738,The Burnt Tongue,America/Toronto,43.255604,-79.885747,43.255604,-79.885747,182 Locke St S,CA,"182 Locke St S (Pine St.), Hamilton ON L8P 4B3",Hamilton,L8P 4B3,ON,Pine St.,,,43.255545,-79.885599,,,hub_557,,,
4b8298f8f964a520fcd930e3,Rock Climbing Spot,[],VeryLikelyOpen,751,/v3/places/4b8298f8f964a520fcd930e3,Gravity Climbing Gym Inc,America/Toronto,43.258168,-79.893832,43.258168,-79.893832,70 Frid St,CA,"70 Frid St, Hamilton ON L8P 4M4",Hamilton,L8P 4M4,ON,,Frnt OF,,,,,,hub_557,,,
4e9193959a52db7dbaae8259,Park,[],LikelyOpen,564,/v3/places/4e9193959a52db7dbaae8259,Highland Gardens Park,America/Toronto,43.246462,-79.891151,43.246462,-79.891151,Hillcrest Ave,CA,"Hillcrest Ave, Hamilton ON L8P 4L9",Hamilton,L8P 4L9,ON,,,,,,,,hub_557,,,
52e4081c498e41df675c6be8,Home Improvement Service,[],Unsure,403,/v3/places/52e4081c498e41df675c6be8,Mustard Seed Coop,America/Toronto,43.266122,-79.882104,43.266122,-79.882104,460 York Blvd,CA,"460 York Blvd, Hamilton ON L8R 3J8",Hamilton,L8R 3J8,ON,,,,43.266024,-79.882166,,,hub_571,,,
55c4df15498eb78861fdc0da,Doors and Windows Contractor,[],LikelyOpen,220,/v3/places/55c4df15498eb78861fdc0da,City Window & Glass,America/Toronto,43.265939,-79.875766,43.265939,-79.875766,208 Queen St N,CA,"208 Queen St N, Hamilton ON L8R 2W3",Hamilton,L8R 2W3,ON,,,,43.266006,-79.875924,,,hub_571,,,
4c57494d30d82d7fd583d962,Lebanese Restaurant,[],LikelyOpen,576,/v3/places/4c57494d30d82d7fd583d962,La Luna Restaurant Downtown,America/Toronto,43.259414,-79.878417,43.259414,-79.878417,306 King St W,CA,"306 King St W (at Queen St), Hamilton ON L8P 1B1",Hamilton,L8P 1B1,ON,at Queen St,,,,,,,hub_571,,,
56151620498e131e3dcb19e7,Coffee Shop,[],LikelyOpen,578,/v3/places/56151620498e131e3dcb19e7,Ark + Anchor,America/Toronto,43.259332,-79.878032,43.259332,-79.878032,300 King St W,CA,"300 King St W, Hamilton ON L8P 1B1",Hamilton,L8P 1B1,ON,,,,43.25919,-79.878071,,,hub_571,,,
4b36ab89f964a520553a25e3,Lounge,[],VeryLikelyOpen,553,/v3/places/4b36ab89f964a520553a25e3,Casbah,America/Toronto,43.259524,-79.878436,43.259524,-79.878436,306 King St W,CA,"306 King St W (Queen St. S), Hamilton ON L8P 1B1",Hamilton,L8P 1B1,ON,Queen St. S,,,,,,,hub_571,,,
579b8d6b498ea8f02d7fc402,Fried Chicken Joint,[],LikelyOpen,599,/v3/places/579b8d6b498ea8f02d7fc402,Coop Hamilton,America/Toronto,43.259153,-79.877446,43.259153,-79.877446,274 King St W,CA,"274 King St W, Hamilton ON L8P 1J6",Hamilton,L8P 1J6,ON,,# 272,,,,,,hub_571,,,
4c078f338a81c9b656592790,Arts and Entertainment,[],LikelyOpen,623,/v3/places/4c078f338a81c9b656592790,Scottish Rite,America/Toronto,43.259057,-79.879423,43.259057,-79.879423,4 Queen St S,CA,"4 Queen St S, Hamilton ON L8P 3R3",Hamilton,L8P 3R3,ON,,,,,,,,hub_571,,,
4c9907cff419a093f6c47488,Metals Supplier,[],LikelyOpen,359,/v3/places/4c9907cff419a093f6c47488,AVL Manufacturing,America/Toronto,43.267462,-79.875607,43.267462,-79.875607,243 Queen St N,CA,"243 Queen St N (Stuart Street), Hamilton ON L8R 3N6",Hamilton,L8R 3N6,ON,Stuart Street,,,,,,,hub_571,,,
4c09190935ac9c74b85e85f7,Neighborhood,[],LikelyOpen,677,/v3/places/4c09190935ac9c74b85e85f7,Hess Village,America/Toronto,43.258514,-79.877755,43.258514,-79.877755,,CA,Hamilton ON,Hamilton,,ON,,,,43.258433,-79.87756,,,hub_571,,,
4df7c837fa76bd19925b878b,Fast Food Restaurant,[],VeryLikelyOpen,686,/v3/places/4df7c837fa76bd19925b878b,Smoke's Poutinerie,America/Toronto,43.258502,-79.878634,43.258502,-79.878634,112 George St,CA,"112 George St (at Queen St. S.), Hamilton ON L8P 1E2",Hamilton,L8P 1E2,ON,at Queen St. S.,,,43.258376,-79.878669,,,hub_571,,,
4ee1174949010b299235f03a,Retail,[],LikelyOpen,51,/v3/places/4ee1174949010b299235f03a,1UP Games,America/Toronto,43.262107,-79.897144,43.262107,-79.897144,777 King St W,CA,"777 King St W, Hamilton ON L8S 1K2",Hamilton,L8S 1K2,ON,,# 1,,43.262205,-79.897119,,,hub_554,,,
4c5c731a6147be9adf4e8f09,Bakery,[],VeryLikelyOpen,212,/v3/places/4c5c731a6147be9adf4e8f09,Valentino's Restaurant,America/Toronto,43.26287,-79.89885,43.26287,-79.89885,824 King St W,CA,"824 King St W (at Paradise Rd N), Hamilton ON L8S 1K3",Hamilton,L8S 1K3,ON,at Paradise Rd N,,,,,,,hub_554,,,
5608577e498ecd0d6c563ed0,Grocery Store,[],VeryLikelyOpen,265,/v3/places/5608577e498ecd0d6c563ed0,Food Basics,America/Toronto,43.262226,-79.899947,43.262226,-79.899947,845 King St W,CA,"845 King St W (Paradise), Hamilton ON L8S 1K4",Hamilton,L8S 1K4,ON,Paradise,,,,,,,hub_554,,,
4b8298f8f964a520fcd930e3,Rock Climbing Spot,[],VeryLikelyOpen,490,/v3/places/4b8298f8f964a520fcd930e3,Gravity Climbing Gym Inc,America/Toronto,43.258168,-79.893832,43.258168,-79.893832,70 Frid St,CA,"70 Frid St, Hamilton ON L8P 4M4",Hamilton,L8P 4M4,ON,,Frnt OF,,,,,,hub_554,,,
56c9d78bcd10ae6f41a7abfb,Bar,[],VeryLikelyOpen,513,/v3/places/56c9d78bcd10ae6f41a7abfb,Ye Olde Squire,America/Toronto,43.258918,-79.900776,43.258918,-79.900776,875 Main St W,CA,"875 Main St W, Hamilton ON L8S 4P9",Hamilton,L8S 4P9,ON,,,,,,,,hub_554,,,
4c44e6b6f0bdd13a5944cacc,"Cafe, Coffee, and Tea House","[{'id': 'd5719cc0-d890-0132-61d3-7a163eb2a6fc', 'name': 'Tim Hortons'}]",VeryLikelyOpen,564,/v3/places/4c44e6b6f0bdd13a5944cacc,Tim Hortons,America/Toronto,43.26054,-79.889922,43.26054,-79.889922,50 Dundurn St S,CA,"50 Dundurn St S (at Main St W), Hamilton ON L8P 4W3",Hamilton,L8P 4W3,ON,at Main St W,Unit A1,,,,,,hub_554,504f6918e4b0d2662dadf7f6,"[{'id': 17115, 'name': 'Shopping Plaza', 'short_name': 'Shopping Plaza', 'plural_name': 'Shopping Plazas', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",Dundurn Plaza
51d75f4e498ef5f34b71c700,Burger Joint,[],LikelyOpen,724,/v3/places/51d75f4e498ef5f34b71c700,Delirious Burger Co,America/Toronto,43.262405,-79.905588,43.262405,-79.905588,1008 King St W,CA,"1008 King St W, Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,,,,,,,,hub_554,,,
4bd75e1988559521455f87a7,Bicycle Store,[],VeryLikelyOpen,564,/v3/places/4bd75e1988559521455f87a7,Soccer World,America/Toronto,43.257263,-79.893957,43.257263,-79.893957,104 Frid St,CA,"104 Frid St, Hamilton ON L8P 4M4",Hamilton,L8P 4M4,ON,,,,,,,,hub_554,,,
4b81833cf964a5207fab30e3,Restaurant,[],LikelyOpen,725,/v3/places/4b81833cf964a5207fab30e3,The Bean Bar,America/Toronto,43.262347,-79.905625,43.262347,-79.905625,1012 King St W,CA,"1012 King St W (Marion Ave), Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,Marion Ave,,,,,,,hub_554,,,
4be76d04ee96c928470dfdbf,Fast Food Restaurant,"[{'id': 'ab4bee40-d68a-012e-5619-003048cad9da', 'name': 'Subway'}]",VeryLikelyOpen,577,/v3/places/4be76d04ee96c928470dfdbf,Subway,America/Toronto,43.260833,-79.88974,43.260833,-79.88974,50 Dundurn St S,CA,"50 Dundurn St S (at Main St W), Hamilton ON L8P 4W3",Hamilton,L8P 4W3,ON,at Main St W,Unit 107,,,,,,hub_554,504f6918e4b0d2662dadf7f6,"[{'id': 17115, 'name': 'Shopping Plaza', 'short_name': 'Shopping Plaza', 'plural_name': 'Shopping Plazas', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",Dundurn Plaza
51d2d6a9498e483fe7634ebf,Grocery Store,[],VeryLikelyOpen,39,/v3/places/51d2d6a9498e483fe7634ebf,Nations Fresh Food Market,America/Toronto,43.25672,-79.869105,,,2 King St W,CA,"2 King St W (in Jackson Square), Hamilton ON L8P 1A1",Hamilton,L8P 1A1,ON,in Jackson Square,,,43.256701,-79.86911,,,hub_576,4b628e9ff964a520474b2ae3,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",Jackson Square
4b628f4bf964a5205a4b2ae3,Farmers Market,[],VeryLikelyOpen,284,/v3/places/4b628f4bf964a5205a4b2ae3,Hamilton Farmers' Market,America/Toronto,43.259041,-79.870193,43.259041,-79.870193,55 York Blvd,CA,"55 York Blvd (at James), Hamilton ON L8R 3K1",Hamilton,L8R 3K1,ON,at James,,"[{'fsq_id': '5d7bd06979bb820008173f0e', 'categories': [{'id': 13026, 'name': 'BBQ Joint', 'short_name': 'BBQ', 'plural_name': 'BBQ Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}], 'name': 'Saltlick Smokehouse'}, {'fsq_id': '5688080b498ef6dccacdba77', 'categories': [{'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13272, 'name': 'Ramen Restaurant', 'short_name': 'Ramen', 'plural_name': 'Ramen Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}}], 'name': 'Eat Industries'}]",,,,,hub_576,,,
579b8d6b498ea8f02d7fc402,Fried Chicken Joint,[],LikelyOpen,331,/v3/places/579b8d6b498ea8f02d7fc402,Coop Hamilton,America/Toronto,43.259153,-79.877446,43.259153,-79.877446,274 King St W,CA,"274 King St W, Hamilton ON L8P 1J6",Hamilton,L8P 1J6,ON,,# 272,,,,,,hub_576,,,
4c09190935ac9c74b85e85f7,Neighborhood,[],LikelyOpen,342,/v3/places/4c09190935ac9c74b85e85f7,Hess Village,America/Toronto,43.258514,-79.877755,43.258514,-79.877755,,CA,Hamilton ON,Hamilton,,ON,,,,43.258433,-79.87756,,,hub_576,,,
4c57494d30d82d7fd583d962,Lebanese Restaurant,[],LikelyOpen,418,/v3/places/4c57494d30d82d7fd583d962,La Luna Restaurant Downtown,America/Toronto,43.259414,-79.878417,43.259414,-79.878417,306 King St W,CA,"306 King St W (at Queen St), Hamilton ON L8P 1B1",Hamilton,L8P 1B1,ON,at Queen St,,,,,,,hub_576,,,
56151620498e131e3dcb19e7,Coffee Shop,[],LikelyOpen,387,/v3/places/56151620498e131e3dcb19e7,Ark + Anchor,America/Toronto,43.259332,-79.878032,43.259332,-79.878032,300 King St W,CA,"300 King St W, Hamilton ON L8P 1B1",Hamilton,L8P 1B1,ON,,,,43.25919,-79.878071,,,hub_576,,,
4ba3cb84f964a5202e6038e3,Bar,[],VeryLikelyOpen,357,/v3/places/4ba3cb84f964a5202e6038e3,Gown & Gavel,America/Toronto,43.258338,-79.877864,43.258338,-79.877864,24 Hess St S,CA,"24 Hess St S, Hamilton ON L8P 3M8",Hamilton,L8P 3M8,ON,,,,,,,,hub_576,,,
591534a12aff31013acefff6,Bar,[],VeryLikelyOpen,448,/v3/places/591534a12aff31013acefff6,Merit Brewing,America/Toronto,43.25949,-79.867997,43.25949,-79.867997,107 James St N,CA,"107 James St N (at York Blvd), Hamilton ON L8R 2K6",Hamilton,L8R 2K6,ON,at York Blvd,,,,,,,hub_576,,,
4b36ab89f964a520553a25e3,Lounge,[],VeryLikelyOpen,412,/v3/places/4b36ab89f964a520553a25e3,Casbah,America/Toronto,43.259524,-79.878436,43.259524,-79.878436,306 King St W,CA,"306 King St W (Queen St. S), Hamilton ON L8P 1B1",Hamilton,L8P 1B1,ON,Queen St. S,,,,,,,hub_576,,,
4df7c837fa76bd19925b878b,Fast Food Restaurant,[],VeryLikelyOpen,432,/v3/places/4df7c837fa76bd19925b878b,Smoke's Poutinerie,America/Toronto,43.258502,-79.878634,43.258502,-79.878634,112 George St,CA,"112 George St (at Queen St. S.), Hamilton ON L8P 1E2",Hamilton,L8P 1E2,ON,at Queen St. S.,,,43.258376,-79.878669,,,hub_576,,,
4b81833cf964a5207fab30e3,Restaurant,[],LikelyOpen,41,/v3/places/4b81833cf964a5207fab30e3,The Bean Bar,America/Toronto,43.262347,-79.905625,43.262347,-79.905625,1012 King St W,CA,"1012 King St W (Marion Ave), Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,Marion Ave,,,,,,,hub_547,,,
51d75f4e498ef5f34b71c700,Burger Joint,[],LikelyOpen,74,/v3/places/51d75f4e498ef5f34b71c700,Delirious Burger Co,America/Toronto,43.262405,-79.905588,43.262405,-79.905588,1008 King St W,CA,"1008 King St W, Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,,,,,,,,hub_547,,,
4c576d3d2308be9a3445596c,Indie Movie Theater,[],VeryLikelyOpen,68,/v3/places/4c576d3d2308be9a3445596c,Westdale Theatre,America/Toronto,43.262339,-79.905716,43.262339,-79.905716,1014 King St W,CA,"1014 King St W (marion), Hamilton ON L8S 1L4",Hamilton,L8S 1L4,ON,marion,,,,,,,hub_547,,,
4bd4b8686798ef3b8443628d,Vietnamese Restaurant,[],LikelyOpen,105,/v3/places/4bd4b8686798ef3b8443628d,Saigon Asian Restaurant,America/Toronto,43.261937,-79.906575,43.261937,-79.906575,1024 King St W,CA,"1024 King St W, Hamilton ON L8S 1L5",Hamilton,L8S 1L5,ON,,,,,,,,hub_547,,,
531b6d1b498eeddc4088b4a2,Fast Food Restaurant,[],VeryLikelyOpen,103,/v3/places/531b6d1b498eeddc4088b4a2,Burrito Bandidos,America/Toronto,43.261782,-79.90641,43.261782,-79.90641,1028 King St W,CA,"1028 King St W (Paisley Ave. N.), Hamilton ON L8S 1L5",Hamilton,L8S 1L5,ON,Paisley Ave. N.,,,,,,,hub_547,,,
4c5c731a6147be9adf4e8f09,Bakery,[],VeryLikelyOpen,503,/v3/places/4c5c731a6147be9adf4e8f09,Valentino's Restaurant,America/Toronto,43.26287,-79.89885,43.26287,-79.89885,824 King St W,CA,"824 King St W (at Paradise Rd N), Hamilton ON L8S 1K3",Hamilton,L8S 1K3,ON,at Paradise Rd N,,,,,,,hub_547,,,
504b3855e4b0f0297cda8ee4,Synagogue,[],Unsure,215,/v3/places/504b3855e4b0f0297cda8ee4,Adas Israel Synagogue,America/Toronto,43.256725,-79.910326,43.256725,-79.910326,125 Cline Ave S,CA,"125 Cline Ave S, Hamilton ON L8S 1X2",Hamilton,L8S 1X2,ON,,,,,,,,hub_547,,,
